事業コード,開発コード,部番,販社,SF-CODE,ランク,年月,経過月,月次使用数,累積販売台数
E1,M11,104-2,ALL,SF-104,B,202303,12,2,4060
E1,M11,104-0,A,SF-104,B,202304,13,3,1425
E1,M11,104-0,B,SF-104,B,202304,13,3,1006
E1,M11,104-0,C,SF-104,B,202304,13,0,838
E1,M11,104-0,D,SF-104,B,202304,13,1,628
E1,M11,104-0,E,SF-104,B,202304,13,1,293
E1,M11,104-0,ALL,SF-104,B,202304,13,8,4190
E1,M11,104-1,A,SF-104,B,202304,13,3,1425
E1,M11,104-1,B,SF-104,B,202304,13,1,1006
E1,M11,104-1,C,SF-104,B,202304,13,0,838
E1,M11,104-1,D,SF-104,B,202304,13,1,628
E1,M11,104-1,E,SF-104,B,202304,13,0,293
E1,M11,104-1,ALL,SF-104,B,202304,13,5,4190
E1,M11,104-2,A,SF-104,B,202304,13,2,1425
E1,M11,104-2,B,SF-104,B,202304,13,0,1006
E1,M11,104-2,C,SF-104,B,202304,13,0,838
E1,M11,104-2,D,SF-104,B,202304,13,0,628
E1,M11,104-2,E,SF-104,B,202304,13,0,293
E1,M11,104-2,ALL,SF-104,B,202304,13,2,4190
E1,M11,104-0,A,SF-104,B,202305,14,1,1469
E1,M11,104-0,B,SF-104,B,202305,14,0,1037
E1,M11,104-0,C,SF-104,B,202305,14,0,864
E1,M11,104-0,D,SF-104,B,202305,14,0,648
E1,M11,104-0,E,SF-104,B,202305,14,1,302
E1,M11,104-0,ALL,SF-104,B,202305,14,2,4320
E1,M11,104-1,A,SF-104,B,202305,14,0,1469
E1,M11,104-1,B,SF-104,B,202305,14,1,1037
E1,M11,104-1,C,SF-104,B,202305,14,3,864
E1,M11,104-1,D,SF-104,B,202305,14,1,648
E1,M11,104-1,E,SF-104,B,202305,14,0,302
E1,M11,104-1,ALL,SF-104,B,202305,14,5,4320
E1,M11,104-2,A,SF-104,B,202305,14,4,1469
E1,M11,104-2,B,SF-104,B,202305,14,0,1037
E1,M11,104-2,C,SF-104,B,202305,14,4,864
E1,M11,104-2,D,SF-104,B,202305,14,1,648
E1,M11,104-2,E,SF-104,B,202305,14,0,302
E1,M11,104-2,ALL,SF-104,B,202305,14,9,4320
E1,M11,104-0,A,SF-104,B,202306,15,2,1513
E1,M11,104-0,B,SF-104,B,202306,15,4,1068
E1,M11,104-0,C,SF-104,B,202306,15,1,890
E1,M11,104-0,D,SF-104,B,202306,15,0,668
E1,M11,104-0,E,SF-104,B,202306,15,0,312
E1,M11,104-0,ALL,SF-104,B,202306,15,7,4450
E1,M11,104-1,A,SF-104,B,202306,15,2,1513
E1,M11,104-1,B,SF-104,B,202306,15,0,1068
E1,M11,104-1,C,SF-104,B,202306,15,1,890
E1,M11,104-1,D,SF-104,B,202306,15,0,668
E1,M11,104-1,E,SF-104,B,202306,15,0,312
E1,M11,104-1,ALL,SF-104,B,202306,15,3,4450
E1,M11,104-2,A,SF-104,B,202306,15,1,1513
E1,M11,104-2,B,SF-104,B,202306,15,3,1068
E1,M11,104-2,C,SF-104,B,202306,15,1,890
E1,M11,104-2,D,SF-104,B,202306,15,0,668
E1,M11,104-2,E,SF-104,B,202306,15,0,312
E1,M11,104-2,ALL,SF-104,B,202306,15,5,4450
E1,M11,104-0,A,SF-104,B,202307,16,1,1557
E1,M11,104-0,B,SF-104,B,202307,16,2,1099
E1,M11,104-0,C,SF-104,B,202307,16,1,916
E1,M11,104-0,D,SF-104,B,202307,16,2,687
E1,M11,104-0,E,SF-104,B,202307,16,1,321
E1,M11,104-0,ALL,SF-104,B,202307,16,7,4580
E1,M11,104-1,A,SF-104,B,202307,16,0,1557
E1,M11,104-1,B,SF-104,B,202307,16,2,1099
E1,M11,104-1,C,SF-104,B,202307,16,1,916
E1,M11,104-1,D,SF-104,B,202307,16,2,687
E1,M11,104-1,E,SF-104,B,202307,16,0,321
E1,M11,104-1,ALL,SF-104,B,202307,16,5,4580
E1,M11,104-2,A,SF-104,B,202307,16,2,1557
E1,M11,104-2,B,SF-104,B,202307,16,1,1099
E1,M11,104-2,C,SF-104,B,202307,16,2,916
E1,M11,104-2,D,SF-104,B,202307,16,0,687
E1,M11,104-2,E,SF-104,B,202307,16,0,321
E1,M11,104-2,ALL,SF-104,B,202307,16,5,4580
E1,M11,104-0,A,SF-104,B,202308,17,5,1601
E1,M11,104-0,B,SF-104,B,202308,17,0,1130
E1,M11,104-0,C,SF-104,B,202308,17,1,942
E1,M11,104-0,D,SF-104,B,202308,17,0,706
E1,M11,104-0,E,SF-104,B,202308,17,0,330
E1,M11,104-0,ALL,SF-104,B,202308,17,6,4710
E1,M11,104-1,A,SF-104,B,202308,17,3,1601
E1,M11,104-1,B,SF-104,B,202308,17,0,1130
E1,M11,104-1,C,SF-104,B,202308,17,2,942
E1,M11,104-1,D,SF-104,B,202308,17,1,706
E1,M11,104-1,E,SF-104,B,202308,17,0,330
E1,M11,104-1,ALL,SF-104,B,202308,17,6,4710
E1,M11,104-2,A,SF-104,B,202308,17,1,1601
E1,M11,104-2,B,SF-104,B,202308,17,2,1130
E1,M11,104-2,C,SF-104,B,202308,17,0,942
E1,M11,104-2,D,SF-104,B,202308,17,0,706
E1,M11,104-2,E,SF-104,B,202308,17,1,330
E1,M11,104-2,ALL,SF-104,B,202308,17,4,4710
E1,M11,104-0,A,SF-104,B,202309,18,0,1646
E1,M11,104-0,B,SF-104,B,202309,18,0,1162
E1,M11,104-0,C,SF-104,B,202309,18,2,968
E1,M11,104-0,D,SF-104,B,202309,18,0,726
E1,M11,104-0,E,SF-104,B,202309,18,1,339
E1,M11,104-0,ALL,SF-104,B,202309,18,3,4840
E1,M11,104-1,A,SF-104,B,202309,18,0,1646
E1,M11,104-1,B,SF-104,B,202309,18,2,1162
E1,M11,104-1,C,SF-104,B,202309,18,1,968
E1,M11,104-1,D,SF-104,B,202309,18,1,726
E1,M11,104-1,E,SF-104,B,202309,18,0,339
E1,M11,104-1,ALL,SF-104,B,202309,18,4,4840
E1,M11,104-2,A,SF-104,B,202309,18,0,1646
E1,M11,104-2,B,SF-104,B,202309,18,0,1162
E1,M11,104-2,C,SF-104,B,202309,18,0,968
E1,M11,104-2,D,SF-104,B,202309,18,0,726
E1,M11,104-2,E,SF-104,B,202309,18,0,339
E1,M11,104-2,ALL,SF-104,B,202309,18,0,4840
E1,M11,104-0,A,SF-104,B,202310,19,1,1690
E1,M11,104-0,B,SF-104,B,202310,19,1,1193
E1,M11,104-0,C,SF-104,B,202310,19,0,994
E1,M11,104-0,D,SF-104,B,202310,19,1,746
E1,M11,104-0,E,SF-104,B,202310,19,0,348
E1,M11,104-0,ALL,SF-104,B,202310,19,3,4970
E1,M11,104-1,A,SF-104,B,202310,19,0,1690
E1,M11,104-1,B,SF-104,B,202310,19,1,1193
E1,M11,104-1,C,SF-104,B,202310,19,1,994
E1,M11,104-1,D,SF-104,B,202310,19,1,746
E1,M11,104-1,E,SF-104,B,202310,19,0,348
E1,M11,104-1,ALL,SF-104,B,202310,19,3,4970
E1,M11,104-2,A,SF-104,B,202310,19,1,1690
E1,M11,104-2,B,SF-104,B,202310,19,2,1193
E1,M11,104-2,C,SF-104,B,202310,19,1,994
E1,M11,104-2,D,SF-104,B,202310,19,2,746
E1,M11,104-2,E,SF-104,B,202310,19,0,348
E1,M11,104-2,ALL,SF-104,B,202310,19,6,4970
E1,M11,104-0,A,SF-104,B,202311,20,3,1734
E1,M11,104-0,B,SF-104,B,202311,20,0,1224
E1,M11,104-0,C,SF-104,B,202311,20,2,1020
E1,M11,104-0,D,SF-104,B,202311,20,0,765
E1,M11,104-0,E,SF-104,B,202311,20,0,357
E1,M11,104-0,ALL,SF-104,B,202311,20,5,5100
E1,M11,104-1,A,SF-104,B,202311,20,2,1734
E1,M11,104-1,B,SF-104,B,202311,20,0,1224
E1,M11,104-1,C,SF-104,B,202311,20,0,1020
E1,M11,104-1,D,SF-104,B,202311,20,1,765
E1,M11,104-1,E,SF-104,B,202311,20,1,357
E1,M11,104-1,ALL,SF-104,B,202311,20,4,5100
E1,M11,104-2,A,SF-104,B,202311,20,2,1734
E1,M11,104-2,B,SF-104,B,202311,20,1,1224
E1,M11,104-2,C,SF-104,B,202311,20,2,1020
E1,M11,104-2,D,SF-104,B,202311,20,0,765
E1,M11,104-2,E,SF-104,B,202311,20,0,357
E1,M11,104-2,ALL,SF-104,B,202311,20,5,5100
E1,M11,104-0,A,SF-104,B,202312,21,2,1778
E1,M11,104-0,B,SF-104,B,202312,21,4,1255
E1,M11,104-0,C,SF-104,B,202312,21,0,1046
E1,M11,104-0,D,SF-104,B,202312,21,1,784
E1,M11,104-0,E,SF-104,B,202312,21,0,366
E1,M11,104-0,ALL,SF-104,B,202312,21,7,5230
E1,M11,104-1,A,SF-104,B,202312,21,3,1778
E1,M11,104-1,B,SF-104,B,202312,21,0,1255
E1,M11,104-1,C,SF-104,B,202312,21,2,1046
E1,M11,104-1,D,SF-104,B,202312,21,1,784
E1,M11,104-1,E,SF-104,B,202312,21,0,366
E1,M11,104-1,ALL,SF-104,B,202312,21,6,5230
E1,M11,104-2,A,SF-104,B,202312,21,2,1778
E1,M11,104-2,B,SF-104,B,202312,21,3,1255
E1,M11,104-2,C,SF-104,B,202312,21,2,1046
E1,M11,104-2,D,SF-104,B,202312,21,0,784
E1,M11,104-2,E,SF-104,B,202312,21,1,366
E1,M11,104-2,ALL,SF-104,B,202312,21,8,5230
E1,M11,104-0,A,SF-104,B,202401,22,1,1822
E1,M11,104-0,B,SF-104,B,202401,22,1,1286
E1,M11,104-0,C,SF-104,B,202401,22,1,1072
E1,M11,104-0,D,SF-104,B,202401,22,0,804
E1,M11,104-0,E,SF-104,B,202401,22,1,375
E1,M11,104-0,ALL,SF-104,B,202401,22,4,5360
E1,M11,104-1,A,SF-104,B,202401,22,0,1822
E1,M11,104-1,B,SF-104,B,202401,22,1,1286
E1,M11,104-1,C,SF-104,B,202401,22,0,1072
E1,M11,104-1,D,SF-104,B,202401,22,0,804
E1,M11,104-1,E,SF-104,B,202401,22,0,375
E1,M11,104-1,ALL,SF-104,B,202401,22,1,5360
E1,M11,104-2,A,SF-104,B,202401,22,2,1822
E1,M11,104-2,B,SF-104,B,202401,22,2,1286
E1,M11,104-2,C,SF-104,B,202401,22,1,1072
E1,M11,104-2,D,SF-104,B,202401,22,0,804
E1,M11,104-2,E,SF-104,B,202401,22,0,375
E1,M11,104-2,ALL,SF-104,B,202401,22,5,5360
E1,M11,104-0,A,SF-104,B,202402,23,4,1867
E1,M11,104-0,B,SF-104,B,202402,23,0,1318
E1,M11,104-0,C,SF-104,B,202402,23,0,1098
E1,M11,104-0,D,SF-104,B,202402,23,0,824
E1,M11,104-0,E,SF-104,B,202402,23,0,384
E1,M11,104-0,ALL,SF-104,B,202402,23,4,5490
E1,M11,104-1,A,SF-104,B,202402,23,2,1867
E1,M11,104-1,B,SF-104,B,202402,23,1,1318
E1,M11,104-1,C,SF-104,B,202402,23,0,1098
E1,M11,104-1,D,SF-104,B,202402,23,0,824
E1,M11,104-1,E,SF-104,B,202402,23,2,384
E1,M11,104-1,ALL,SF-104,B,202402,23,5,5490
E1,M11,104-2,A,SF-104,B,202402,23,1,1867
E1,M11,104-2,B,SF-104,B,202402,23,4,1318
E1,M11,104-2,C,SF-104,B,202402,23,1,1098
E1,M11,104-2,D,SF-104,B,202402,23,2,824
E1,M11,104-2,E,SF-104,B,202402,23,0,384
E1,M11,104-2,ALL,SF-104,B,202402,23,8,5490
E1,M11,104-0,A,SF-104,B,202403,24,1,1911
E1,M11,104-0,B,SF-104,B,202403,24,2,1349
E1,M11,104-0,C,SF-104,B,202403,24,1,1124
E1,M11,104-0,D,SF-104,B,202403,24,2,843
E1,M11,104-0,E,SF-104,B,202403,24,0,393
E1,M11,104-0,ALL,SF-104,B,202403,24,6,5620
E1,M11,104-1,A,SF-104,B,202403,24,0,1911
E1,M11,104-1,B,SF-104,B,202403,24,0,1349
E1,M11,104-1,C,SF-104,B,202403,24,4,1124
E1,M11,104-1,D,SF-104,B,202403,24,0,843
E1,M11,104-1,E,SF-104,B,202403,24,2,393
E1,M11,104-1,ALL,SF-104,B,202403,24,6,5620
E1,M11,104-2,A,SF-104,B,202403,24,3,1911
E1,M11,104-2,B,SF-104,B,202403,24,2,1349
E1,M11,104-2,C,SF-104,B,202403,24,0,1124
E1,M11,104-2,D,SF-104,B,202403,24,1,843
E1,M11,104-2,E,SF-104,B,202403,24,0,393
E1,M11,104-2,ALL,SF-104,B,202403,24,6,5620
E1,M11,104-0,A,SF-104,B,202404,25,0,1955
E1,M11,104-0,B,SF-104,B,202404,25,2,1380
E1,M11,104-0,C,SF-104,B,202404,25,3,1150
E1,M11,104-0,D,SF-104,B,202404,25,0,862
E1,M11,104-0,E,SF-104,B,202404,25,0,403
E1,M11,104-0,ALL,SF-104,B,202404,25,5,5750
E1,M11,104-1,A,SF-104,B,202404,25,3,1955
E1,M11,104-1,B,SF-104,B,202404,25,1,1380
E1,M11,104-1,C,SF-104,B,202404,25,0,1150
E1,M11,104-1,D,SF-104,B,202404,25,1,862
E1,M11,104-1,E,SF-104,B,202404,25,1,403
E1,M11,104-1,ALL,SF-104,B,202404,25,6,5750
E1,M11,104-2,A,SF-104,B,202404,25,1,1955
E1,M11,104-2,B,SF-104,B,202404,25,0,1380
E1,M11,104-2,C,SF-104,B,202404,25,2,1150
E1,M11,104-2,D,SF-104,B,202404,25,1,862
E1,M11,104-2,E,SF-104,B,202404,25,0,403
E1,M11,104-2,ALL,SF-104,B,202404,25,4,5750
E1,M11,104-0,A,SF-104,B,202405,26,1,1999
E1,M11,104-0,B,SF-104,B,202405,26,1,1411
E1,M11,104-0,C,SF-104,B,202405,26,1,1176
E1,M11,104-0,D,SF-104,B,202405,26,0,882
E1,M11,104-0,E,SF-104,B,202405,26,0,412
E1,M11,104-0,ALL,SF-104,B,202405,26,3,5880
E1,M11,104-1,A,SF-104,B,202405,26,4,1999
E1,M11,104-1,B,SF-104,B,202405,26,2,1411
E1,M11,104-1,C,SF-104,B,202405,26,2,1176
E1,M11,104-1,D,SF-104,B,202405,26,1,882
E1,M11,104-1,E,SF-104,B,202405,26,0,412
E1,M11,104-1,ALL,SF-104,B,202405,26,9,5880
E1,M11,104-2,A,SF-104,B,202405,26,0,1999
E1,M11,104-2,B,SF-104,B,202405,26,1,1411
E1,M11,104-2,C,SF-104,B,202405,26,1,1176
E1,M11,104-2,D,SF-104,B,202405,26,0,882
E1,M11,104-2,E,SF-104,B,202405,26,0,412
E1,M11,104-2,ALL,SF-104,B,202405,26,2,5880
E1,M11,104-0,A,SF-104,B,202406,27,2,2043
E1,M11,104-0,B,SF-104,B,202406,27,1,1442
E1,M11,104-0,C,SF-104,B,202406,27,0,1202
E1,M11,104-0,D,SF-104,B,202406,27,1,902
E1,M11,104-0,E,SF-104,B,202406,27,0,421
E1,M11,104-0,ALL,SF-104,B,202406,27,4,6010
E1,M11,104-1,A,SF-104,B,202406,27,1,2043
E1,M11,104-1,B,SF-104,B,202406,27,1,1442
E1,M11,104-1,C,SF-104,B,202406,27,1,1202
E1,M11,104-1,D,SF-104,B,202406,27,1,902
E1,M11,104-1,E,SF-104,B,202406,27,0,421
E1,M11,104-1,ALL,SF-104,B,202406,27,4,6010
E1,M11,104-2,A,SF-104,B,202406,27,0,2043
E1,M11,104-2,B,SF-104,B,202406,27,1,1442
E1,M11,104-2,C,SF-104,B,202406,27,1,1202
E1,M11,104-2,D,SF-104,B,202406,27,1,902
E1,M11,104-2,E,SF-104,B,202406,27,0,421
E1,M11,104-2,ALL,SF-104,B,202406,27,3,6010
E1,M11,104-0,A,SF-104,B,202407,28,2,2088
E1,M11,104-0,B,SF-104,B,202407,28,0,1474
E1,M11,104-0,C,SF-104,B,202407,28,1,1228
E1,M11,104-0,D,SF-104,B,202407,28,0,921
E1,M11,104-0,E,SF-104,B,202407,28,0,430
E1,M11,104-0,ALL,SF-104,B,202407,28,3,6140
E1,M11,104-1,A,SF-104,B,202407,28,1,2088
E1,M11,104-1,B,SF-104,B,202407,28,3,1474
E1,M11,104-1,C,SF-104,B,202407,28,2,1228
E1,M11,104-1,D,SF-104,B,202407,28,3,921
E1,M11,104-1,E,SF-104,B,202407,28,1,430
E1,M11,104-1,ALL,SF-104,B,202407,28,10,6140
E1,M11,104-2,A,SF-104,B,202407,28,0,2088
E1,M11,104-2,B,SF-104,B,202407,28,1,1474
E1,M11,104-2,C,SF-104,B,202407,28,1,1228
E1,M11,104-2,D,SF-104,B,202407,28,0,921
E1,M11,104-2,E,SF-104,B,202407,28,0,430
E1,M11,104-2,ALL,SF-104,B,202407,28,2,6140
E1,M11,104-0,A,SF-104,B,202408,29,1,2132
E1,M11,104-0,B,SF-104,B,202408,29,0,1505
E1,M11,104-0,C,SF-104,B,202408,29,2,1254
E1,M11,104-0,D,SF-104,B,202408,29,2,940
E1,M11,104-0,E,SF-104,B,202408,29,0,439
E1,M11,104-0,ALL,SF-104,B,202408,29,5,6270
E1,M11,104-1,A,SF-104,B,202408,29,1,2132
E1,M11,104-1,B,SF-104,B,202408,29,3,1505
E1,M11,104-1,C,SF-104,B,202408,29,2,1254
E1,M11,104-1,D,SF-104,B,202408,29,1,940
E1,M11,104-1,E,SF-104,B,202408,29,1,439
E1,M11,104-1,ALL,SF-104,B,202408,29,8,6270
E1,M11,104-2,A,SF-104,B,202408,29,2,2132
E1,M11,104-2,B,SF-104,B,202408,29,0,1505
E1,M11,104-2,C,SF-104,B,202408,29,4,1254
E1,M11,104-2,D,SF-104,B,202408,29,1,940
E1,M11,104-2,E,SF-104,B,202408,29,0,439
E1,M11,104-2,ALL,SF-104,B,202408,29,7,6270
E1,M11,104-0,A,SF-104,B,202409,30,1,2176
E1,M11,104-0,B,SF-104,B,202409,30,1,1536
E1,M11,104-0,C,SF-104,B,202409,30,3,1280
E1,M11,104-0,D,SF-104,B,202409,30,0,960
E1,M11,104-0,E,SF-104,B,202409,30,0,448
E1,M11,104-0,ALL,SF-104,B,202409,30,5,6400
E1,M11,104-1,A,SF-104,B,202409,30,4,2176
E1,M11,104-1,B,SF-104,B,202409,30,1,1536
E1,M11,104-1,C,SF-104,B,202409,30,1,1280
E1,M11,104-1,D,SF-104,B,202409,30,2,960
E1,M11,104-1,E,SF-104,B,202409,30,0,448
E1,M11,104-1,ALL,SF-104,B,202409,30,8,6400
E1,M11,104-2,A,SF-104,B,202409,30,1,2176
E1,M11,104-2,B,SF-104,B,202409,30,3,1536
E1,M11,104-2,C,SF-104,B,202409,30,2,1280
E1,M11,104-2,D,SF-104,B,202409,30,1,960
E1,M11,104-2,E,SF-104,B,202409,30,3,448
E1,M11,104-2,ALL,SF-104,B,202409,30,10,6400
E1,M11,104-0,A,SF-104,B,202410,31,3,2220
E1,M11,104-0,B,SF-104,B,202410,31,2,1567
E1,M11,104-0,C,SF-104,B,202410,31,1,1306
E1,M11,104-0,D,SF-104,B,202410,31,3,980
E1,M11,104-0,E,SF-104,B,202410,31,0,457
E1,M11,104-0,ALL,SF-104,B,202410,31,9,6530
E1,M11,104-1,A,SF-104,B,202410,31,4,2220
E1,M11,104-1,B,SF-104,B,202410,31,5,1567
E1,M11,104-1,C,SF-104,B,202410,31,0,1306
E1,M11,104-1,D,SF-104,B,202410,31,0,980
E1,M11,104-1,E,SF-104,B,202410,31,1,457
E1,M11,104-1,ALL,SF-104,B,202410,31,10,6530
E1,M11,104-2,A,SF-104,B,202410,31,3,2220
E1,M11,104-2,B,SF-104,B,202410,31,2,1567
E1,M11,104-2,C,SF-104,B,202410,31,1,1306
E1,M11,104-2,D,SF-104,B,202410,31,0,980
E1,M11,104-2,E,SF-104,B,202410,31,0,457
E1,M11,104-2,ALL,SF-104,B,202410,31,6,6530
E1,M11,104-0,A,SF-104,B,202411,32,1,2264
E1,M11,104-0,B,SF-104,B,202411,32,1,1598
E1,M11,104-0,C,SF-104,B,202411,32,0,1332
E1,M11,104-0,D,SF-104,B,202411,32,1,999
E1,M11,104-0,E,SF-104,B,202411,32,0,466
E1,M11,104-0,ALL,SF-104,B,202411,32,3,6660
E1,M11,104-1,A,SF-104,B,202411,32,2,2264
E1,M11,104-1,B,SF-104,B,202411,32,2,1598
E1,M11,104-1,C,SF-104,B,202411,32,1,1332
E1,M11,104-1,D,SF-104,B,202411,32,2,999
E1,M11,104-1,E,SF-104,B,202411,32,0,466
E1,M11,104-1,ALL,SF-104,B,202411,32,7,6660
E1,M11,104-2,A,SF-104,B,202411,32,1,2264
E1,M11,104-2,B,SF-104,B,202411,32,3,1598
E1,M11,104-2,C,SF-104,B,202411,32,2,1332
E1,M11,104-2,D,SF-104,B,202411,32,0,999
E1,M11,104-2,E,SF-104,B,202411,32,0,466
E1,M11,104-2,ALL,SF-104,B,202411,32,6,6660
E1,M11,104-0,A,SF-104,B,202412,33,3,2309
E1,M11,104-0,B,SF-104,B,202412,33,1,1630
E1,M11,104-0,C,SF-104,B,202412,33,1,1358
E1,M11,104-0,D,SF-104,B,202412,33,2,1018
E1,M11,104-0,E,SF-104,B,202412,33,0,475
E1,M11,104-0,ALL,SF-104,B,202412,33,7,6790
E1,M11,104-1,A,SF-104,B,202412,33,1,2309
E1,M11,104-1,B,SF-104,B,202412,33,0,1630
E1,M11,104-1,C,SF-104,B,202412,33,2,1358
E1,M11,104-1,D,SF-104,B,202412,33,4,1018
E1,M11,104-1,E,SF-104,B,202412,33,1,475
E1,M11,104-1,ALL,SF-104,B,202412,33,8,6790
E1,M11,104-2,A,SF-104,B,202412,33,1,2309
E1,M11,104-2,B,SF-104,B,202412,33,2,1630
E1,M11,104-2,C,SF-104,B,202412,33,2,1358
E1,M11,104-2,D,SF-104,B,202412,33,1,1018
E1,M11,104-2,E,SF-104,B,202412,33,0,475
E1,M11,104-2,ALL,SF-104,B,202412,33,6,6790
E1,M11,105-0,ALL,SF-105,B,202203,0,0,2500
E1,M11,105-0,A,SF-105,B,202204,1,1,894
E1,M11,105-0,B,SF-105,B,202204,1,1,631
E1,M11,105-0,C,SF-105,B,202204,1,1,526
E1,M11,105-0,ALL,SF-105,B,202204,1,3,2630
E1,M11,105-0,A,SF-105,B,202205,2,0,938
E1,M11,105-0,B,SF-105,B,202205,2,1,662
E1,M11,105-0,C,SF-105,B,202205,2,1,552
E1,M11,105-0,D,SF-105,B,202205,2,1,414
E1,M11,105-0,ALL,SF-105,B,202205,2,3,2760
E1,M11,105-0,A,SF-105,B,202206,3,1,983
E1,M11,105-0,B,SF-105,B,202206,3,0,694
E1,M11,105-0,C,SF-105,B,202206,3,0,578
E1,M11,105-0,D,SF-105,B,202206,3,0,434
E1,M11,105-0,ALL,SF-105,B,202206,3,1,2890
E1,M11,105-0,A,SF-105,B,202207,4,0,1027
E1,M11,105-0,B,SF-105,B,202207,4,1,725
E1,M11,105-0,C,SF-105,B,202207,4,0,604
E1,M11,105-0,D,SF-105,B,202207,4,0,453
E1,M11,105-0,ALL,SF-105,B,202207,4,1,3020
E1,M11,105-0,A,SF-105,B,202208,5,0,1071
E1,M11,105-0,B,SF-105,B,202208,5,0,756
E1,M11,105-0,C,SF-105,B,202208,5,0,630
E1,M11,105-0,D,SF-105,B,202208,5,0,472
E1,M11,105-0,ALL,SF-105,B,202208,5,0,3150
E1,M11,105-0,A,SF-105,B,202209,6,0,1115
E1,M11,105-0,B,SF-105,B,202209,6,0,787
E1,M11,105-0,C,SF-105,B,202209,6,1,656
E1,M11,105-0,D,SF-105,B,202209,6,0,492
E1,M11,105-0,ALL,SF-105,B,202209,6,1,3280
E1,M11,105-0,A,SF-105,B,202210,7,0,1159
E1,M11,105-0,B,SF-105,B,202210,7,0,818
E1,M11,105-0,C,SF-105,B,202210,7,0,682
E1,M11,105-0,D,SF-105,B,202210,7,1,512
E1,M11,105-0,ALL,SF-105,B,202210,7,1,3410
E1,M11,105-0,A,SF-105,B,202211,8,0,1204
E1,M11,105-0,B,SF-105,B,202211,8,0,850
E1,M11,105-0,C,SF-105,B,202211,8,1,708
E1,M11,105-0,D,SF-105,B,202211,8,0,531
E1,M11,105-0,E,SF-105,B,202211,8,0,248
E1,M11,105-0,ALL,SF-105,B,202211,8,1,3540
E1,M11,105-0,A,SF-105,B,202212,9,0,1248
E1,M11,105-0,B,SF-105,B,202212,9,0,881
E1,M11,105-0,C,SF-105,B,202212,9,0,734
E1,M11,105-0,D,SF-105,B,202212,9,0,550
E1,M11,105-0,E,SF-105,B,202212,9,0,257
E1,M11,105-0,ALL,SF-105,B,202212,9,0,3670
E1,M11,105-0,A,SF-105,B,202301,10,0,1292
E1,M11,105-0,B,SF-105,B,202301,10,1,912
E1,M11,105-0,C,SF-105,B,202301,10,0,760
E1,M11,105-0,D,SF-105,B,202301,10,0,570
E1,M11,105-0,E,SF-105,B,202301,10,0,266
E1,M11,105-0,ALL,SF-105,B,202301,10,1,3800
E1,M11,105-0,A,SF-105,B,202302,11,0,1336
E1,M11,105-0,B,SF-105,B,202302,11,0,943
E1,M11,105-0,C,SF-105,B,202302,11,0,786
E1,M11,105-0,D,SF-105,B,202302,11,0,590
E1,M11,105-0,E,SF-105,B,202302,11,0,275
E1,M11,105-0,ALL,SF-105,B,202302,11,0,3930
E1,M11,105-0,A,SF-105,B,202303,12,1,1380
E1,M11,105-0,B,SF-105,B,202303,12,0,974
E1,M11,105-0,C,SF-105,B,202303,12,0,812
E1,M11,105-0,D,SF-105,B,202303,12,0,609
E1,M11,105-0,E,SF-105,B,202303,12,0,284
E1,M11,105-0,ALL,SF-105,B,202303,12,1,4060
E1,M11,105-0,A,SF-105,B,202304,13,0,1425
E1,M11,105-0,B,SF-105,B,202304,13,0,1006
E1,M11,105-0,C,SF-105,B,202304,13,1,838
E1,M11,105-0,D,SF-105,B,202304,13,0,628
E1,M11,105-0,E,SF-105,B,202304,13,0,293
E1,M11,105-0,ALL,SF-105,B,202304,13,1,4190
E1,M11,105-0,A,SF-105,B,202305,14,0,1469
E1,M11,105-0,B,SF-105,B,202305,14,0,1037
E1,M11,105-0,C,SF-105,B,202305,14,0,864
E1,M11,105-0,D,SF-105,B,202305,14,0,648
E1,M11,105-0,E,SF-105,B,202305,14,0,302
E1,M11,105-0,ALL,SF-105,B,202305,14,0,4320
E1,M11,105-0,A,SF-105,B,202306,15,0,1513
E1,M11,105-0,B,SF-105,B,202306,15,0,1068
E1,M11,105-0,C,SF-105,B,202306,15,0,890
E1,M11,105-0,D,SF-105,B,202306,15,0,668
E1,M11,105-0,E,SF-105,B,202306,15,0,312
E1,M11,105-0,ALL,SF-105,B,202306,15,0,4450
E1,M11,105-0,A,SF-105,B,202307,16,0,1557
E1,M11,105-0,B,SF-105,B,202307,16,0,1099
E1,M11,105-0,C,SF-105,B,202307,16,0,916
E1,M11,105-0,D,SF-105,B,202307,16,0,687
E1,M11,105-0,E,SF-105,B,202307,16,0,321
E1,M11,105-0,ALL,SF-105,B,202307,16,0,4580
E1,M11,105-0,A,SF-105,B,202308,17,1,1601
E1,M11,105-0,B,SF-105,B,202308,17,2,1130
E1,M11,105-0,C,SF-105,B,202308,17,1,942
E1,M11,105-0,D,SF-105,B,202308,17,0,706
E1,M11,105-0,E,SF-105,B,202308,17,0,330
E1,M11,105-0,ALL,SF-105,B,202308,17,4,4710
E1,M11,105-0,A,SF-105,B,202309,18,1,1646
E1,M11,105-0,B,SF-105,B,202309,18,1,1162
E1,M11,105-0,C,SF-105,B,202309,18,1,968
E1,M11,105-0,D,SF-105,B,202309,18,0,726
E1,M11,105-0,E,SF-105,B,202309,18,0,339
E1,M11,105-0,ALL,SF-105,B,202309,18,3,4840
E1,M11,105-0,A,SF-105,B,202310,19,0,1690
E1,M11,105-0,B,SF-105,B,202310,19,0,1193
